,u_age,u_gender,u_experience,u_loan_amount,u_loan_duration,u_income,u_saving,u_credit
9105,1.983535,1.0,-0.20589183,-3.2942693,-7.412106,-3.2942693,-20.589184,0.20509267
9106,3.278567,0.0,0.22964072,3.6742516,8.267066,3.6742516,22.964073,0.82083786
9107,4.263395,0.0,0.10253598,1.6405756,3.6912951,1.6405756,10.253598,0.65914977
9108,3.4667232,1.0,-0.23192261,-3.7107618,-8.349214,-3.7107618,-23.19226,0.17678404
9109,2.0967088,1.0,-0.101957574,-1.6313212,-3.6704726,-1.6313212,-10.195758,0.34169912
9110,2.7349517,0.0,0.074150294,1.1864047,2.6694107,1.1864047,7.4150295,0.61661446
9111,2.3233829,0.0,0.12811394,2.049823,4.612102,2.049823,12.811394,0.6958339
9112,1.7494767,0.0,0.008323359,0.13317375,0.29964092,0.13317375,0.83233595,0.5132797
9113,3.1085944,1.0,-0.1977546,-3.1640737,-7.119166,-3.1640737,-19.775461,0.21446657
9114,2.4429562,1.0,-0.09827605,-1.5724168,-3.5379376,-1.5724168,-9.827605,0.34712124
9115,2.6584353,1.0,-0.04602392,-0.7363827,-1.6568611,-0.7363827,-4.602392,0.42696917
9116,2.5748217,0.0,0.101499274,1.6239884,3.6539738,1.6239884,10.149927,0.6576276
9117,4.1183195,1.0,-0.15530393,-2.4848628,-5.5909414,-2.4848628,-15.530393,0.26722884
9118,3.5169556,0.0,0.4465162,7.144259,16.074583,7.144259,44.65162,0.9629556
9119,2.336261,1.0,-0.027445287,-0.43912458,-0.9880303,-0.43912458,-2.7445288,0.45629144
9120,2.2685459,1.0,-0.077695146,-1.2431223,-2.7970252,-1.2431223,-7.7695146,0.3779837
9121,2.2212906,0.0,0.1093546,1.7496736,3.9367657,1.7496736,10.93546,0.669096
9122,4.0362115,0.0,0.38599166,6.1758666,13.8956995,6.1758666,38.599167,0.93870175
9123,2.6885626,0.0,0.13995072,2.2392116,5.038226,2.2392116,13.995072,0.712193
9124,2.7616594,0.0,0.15430115,2.4688184,5.5548415,2.4688184,15.430115,0.7314501
9125,2.683191,0.0,0.031198408,0.49917454,1.1231427,0.49917454,3.1198409,0.5496565
9126,2.5183575,1.0,-0.48340368,-7.734459,-17.402533,-7.734459,-48.34037,0.026580215
9127,2.4604867,0.0,0.120838925,1.9334228,4.350201,1.9334228,12.083893,0.68557835
9128,3.1545203,1.0,-0.017614951,-0.28183922,-0.6341382,-0.28183922,-1.7614951,0.4719138
9129,3.5464363,0.0,0.2303465,3.685544,8.292474,3.685544,23.03465,0.8215755
9130,2.2821543,0.0,0.2975035,4.760056,10.710126,4.760056,29.75035,0.8829795
9131,1.7479137,0.0,0.35355058,5.6568093,12.727821,5.6568093,35.355057,0.9213487
9132,1.6081829,0.0,0.49242577,7.8788123,17.727327,7.8788123,49.242577,0.97556376
9133,2.3956547,0.0,0.07875695,1.2601112,2.8352501,1.2601112,7.875695,0.6236297
9134,2.6643467,1.0,-0.34097952,-5.4556723,-12.275263,-5.4556723,-34.09795,0.08629668
9135,1.7634455,1.0,-0.29057923,-4.6492677,-10.460853,-4.6492677,-29.057922,0.12255335
9136,3.4862075,0.0,0.35102934,5.6164694,12.637056,5.6164694,35.102932,0.919858
9137,1.9298985,1.0,-0.039810494,-0.6369679,-1.4331777,-0.6369679,-3.9810493,0.4367391
9138,3.6549187,0.0,0.04073624,0.65177983,1.4665046,0.65177983,4.073624,0.5647191
9139,4.0565653,1.0,-0.15791261,-2.5266018,-5.684854,-2.5266018,-15.791262,0.26380765
9140,4.1552367,0.0,0.25675407,4.108065,9.243147,4.108065,25.675407,0.8477936
9141,3.7697947,0.0,0.25797132,4.127541,9.286967,4.127541,25.797132,0.84893703
9142,3.743204,1.0,-0.4961456,-7.9383297,-17.861242,-7.9383297,-49.61456,0.023595452
9143,2.4206796,1.0,-0.43375126,-6.94002,-15.615046,-6.94002,-43.375126,0.041369915
9144,2.2472644,1.0,-0.012896582,-0.2063453,-0.46427694,-0.2063453,-1.2896582,0.47942913
9145,4.232015,0.0,0.46169874,7.38718,16.621155,7.38718,46.169872,0.96761155
9146,4.655767,0.0,0.19501568,3.120251,7.0205646,3.120251,19.501568,0.782323
9147,2.830979,1.0,-0.13046217,-2.0873947,-4.696638,-2.0873947,-13.046217,0.30088782
9148,2.9173274,1.0,-0.020439226,-0.32702762,-0.7358121,-0.32702762,-2.0439227,0.46741998
9149,2.8896027,0.0,0.07162815,1.1460505,2.5786135,1.1460505,7.162815,0.6127572
9150,1.7357159,1.0,-0.06288122,-1.0060995,-2.2637239,-1.0060995,-6.2881217,0.40070415
9151,1.5769068,0.0,0.33468077,5.3548923,12.048508,5.3548923,33.468075,0.9096695
9152,2.2805023,0.0,0.2579521,4.1272335,9.286276,4.1272335,25.79521,0.84891903
9153,2.8489838,1.0,-0.21435165,-3.4296265,-7.7166595,-3.4296265,-21.435165,0.19561005
9154,2.2890103,1.0,-0.00024762293,-0.003961967,-0.008914425,-0.003961967,-0.024762293,0.49960482
9155,3.1587942,0.0,0.013809376,0.22095002,0.49713755,0.22095002,1.3809377,0.52202535
9156,1.6306181,0.0,0.43820074,7.011212,15.775227,7.011212,43.820076,0.9601821
9157,1.8543472,0.0,0.16386609,2.6218574,5.899179,2.6218574,16.386608,0.74391556
9158,2.539612,1.0,-0.27044672,-4.3271475,-9.736082,-4.3271475,-27.044672,0.13967359
9159,3.4198375,1.0,-0.28071228,-4.4913964,-10.105642,-4.4913964,-28.071228,0.13075078
9160,1.6925857,0.0,0.22951408,3.6722252,8.2625065,3.6722252,22.951408,0.8207053
9161,2.5253167,0.0,0.1219775,1.95164,4.39119,1.95164,12.19775,0.68719316
9162,3.2082565,1.0,-0.10979411,-1.7567058,-3.952588,-1.7567058,-10.979411,0.33026683
9163,1.679189,1.0,-0.34334472,-5.4935155,-12.36041,-5.4935155,-34.334473,0.08481729
9164,2.809393,0.0,0.1980775,3.16924,7.1307898,3.16924,19.80775,0.78591
9165,5.9674115,1.0,-0.1593436,-2.5494976,-5.7363696,-2.5494976,-15.9343605,0.26194048
9166,5.8612723,1.0,-0.05805989,-0.92895824,-2.090156,-0.92895824,-5.805989,0.40817595
9167,2.8497393,0.0,0.5884862,9.415779,21.185503,9.415779,58.848618,0.9907123
9168,3.5456607,0.0,0.68377644,10.940423,24.615952,10.940423,68.37765,0.99688196
9169,2.7077467,0.0,0.08398053,1.3436885,3.0232992,1.3436885,8.398053,0.6315352
9170,1.9982845,1.0,-0.2238253,-3.581205,-8.057711,-3.581205,-22.38253,0.18531299
9171,3.3077335,1.0,-0.21414308,-3.4262893,-7.709151,-3.4262893,-21.414309,0.1958406
9172,2.5191154,0.0,0.083652675,1.3384428,3.0114963,1.3384428,8.365268,0.6310406
9173,1.4582891,0.0,0.04852825,0.776452,1.747017,0.776452,4.852825,0.5769563
9174,3.0512369,1.0,-0.42271313,-6.76341,-15.217672,-6.76341,-42.271313,0.04543245
9175,2.364123,0.0,0.1029908,1.6478528,3.7076688,1.6478528,10.29908,0.65981674
9176,2.9990017,0.0,0.29681143,4.748983,10.685211,4.748983,29.681143,0.8824346
9177,4.3042617,0.0,0.27302802,4.3684483,9.829008,4.3684483,27.302801,0.8626081
9178,3.7485194,1.0,-0.23436438,-3.74983,-8.437118,-3.74983,-23.436438,0.17426157
9179,1.9518783,1.0,-0.29740396,-4.7584634,-10.706543,-4.7584634,-29.740396,0.11709869
9180,1.9411747,1.0,-0.12661277,-2.0258043,-4.5580597,-2.0258043,-12.661277,0.30627
9181,2.89008,1.0,-0.047021754,-0.75234807,-1.6927831,-0.75234807,-4.7021756,0.4254042
9182,1.4591724,0.0,0.16628438,2.66055,5.9862375,2.66055,16.628439,0.7470187
9183,1.4289215,0.0,0.09753219,1.560515,3.511159,1.560515,9.753219,0.6517793
9184,2.9136593,0.0,0.2630849,4.209358,9.471056,4.209358,26.308489,0.8536781
9185,1.2088482,0.0,0.039941803,0.63906884,1.4379048,0.63906884,3.9941802,0.56346774
9186,1.3961755,1.0,-0.2742993,-4.3887887,-9.874775,-4.3887887,-27.42993,0.13627756
9187,1.7134686,0.0,0.15238777,2.4382043,5.4859595,2.4382043,15.238777,0.72892034
9188,2.0742729,0.0,0.3235353,5.1765647,11.64727,5.1765647,32.35353,0.90219164
9189,1.8152493,1.0,-0.27988243,-4.478119,-10.0757675,-4.478119,-27.988243,0.13145709
9190,3.5503075,1.0,-0.3626773,-5.802837,-13.056383,-5.802837,-36.26773,0.07343042
9191,2.9745162,1.0,-0.13972348,-2.2355757,-5.0300455,-2.2355757,-13.972348,0.28811705
9192,3.45626,1.0,-0.058108397,-0.92973435,-2.0919023,-0.92973435,-5.8108397,0.4081006
9193,2.1798837,1.0,-0.012757076,-0.20411322,-0.45925474,-0.20411322,-1.2757076,0.47965145
9194,2.6505985,1.0,-0.0495419,-0.7926704,-1.7835084,-0.7926704,-4.9541903,0.42145693
9195,2.1764505,1.0,-0.035410125,-0.566562,-1.2747645,-0.566562,-3.5410125,0.44368196
9196,2.4392242,1.0,-0.0032260597,-0.051616956,-0.11613815,-0.051616956,-0.32260597,0.49485207
9197,3.5525687,0.0,0.066228606,1.0596577,2.38423,1.0596577,6.6228604,0.60446227
9198,1.5168598,0.0,0.114946656,1.8391465,4.1380796,1.8391465,11.494665,0.67716527
9199,3.7496202,1.0,-0.27948296,-4.4717274,-10.061386,-4.4717274,-27.948296,0.13179803
9200,1.996802,0.0,0.26457006,4.233121,9.524522,4.233121,26.457006,0.85503614
9201,2.9452474,1.0,-0.0032614723,-0.052183557,-0.11741301,-0.052183557,-0.32614723,0.49479556
9202,3.0373764,1.0,-0.1830245,-2.928392,-6.588882,-2.928392,-18.30245,0.23205435
9203,2.4116638,1.0,-0.022403358,-0.35845372,-0.8065209,-0.35845372,-2.2403357,0.46429718
9204,2.332267,0.0,0.07366723,1.1786757,2.6520202,1.1786757,7.366723,0.61587656
9205,1.5109996,0.0,0.1101955,1.763128,3.9670382,1.763128,11.01955,0.67031455
9206,2.3895783,0.0,0.20062602,3.2100163,7.2225366,3.2100163,20.062601,0.78886926
9207,2.0122979,1.0,-0.22404188,-3.58467,-8.065508,-3.58467,-22.404188,0.1850816
9208,3.1273725,1.0,-0.5745088,-9.192141,-20.682316,-9.192141,-57.45088,0.010779858
9209,1.7648498,1.0,-0.20009306,-3.201489,-7.20335,-3.201489,-20.009306,0.21174753
9210,1.6167622,0.0,0.2074913,3.3198607,7.4696865,3.3198607,20.74913,0.79672074
9211,2.333898,1.0,-0.061237853,-0.97980565,-2.2045627,-0.97980565,-6.1237855,0.403247
9212,1.6223909,0.0,0.30270416,4.8432665,10.897349,4.8432665,30.270416,0.88701713
9213,2.1322994,1.0,-0.013965411,-0.22344658,-0.5027548,-0.22344658,-1.3965411,0.47772598
9214,2.2920842,1.0,-0.47172698,-7.5476317,-16.982172,-7.5476317,-47.1727,0.029586315
9215,2.4614055,0.0,0.15205866,2.4329386,5.4741116,2.4329386,15.205866,0.72848403
9216,1.6352386,1.0,-0.17580414,-2.8128662,-6.328949,-2.8128662,-17.580414,0.24096036
9217,2.3615303,0.0,0.07432315,1.1891704,2.6756334,1.1891704,7.432315,0.6168784
9218,5.1791854,1.0,-0.29782197,-4.7651515,-10.721591,-4.7651515,-29.782196,0.11677027
9219,4.0310545,1.0,-0.30364338,-4.858294,-10.931162,-4.858294,-30.364338,0.112264395
9220,3.7244303,1.0,-0.12583505,-2.0133607,-4.5300617,-2.0133607,-12.583505,0.30736256
9221,5.608071,0.0,0.2724295,4.358872,9.807462,4.358872,27.24295,0.8620813
9222,1.8253171,1.0,-0.32694545,-5.2311273,-11.770037,-5.2311273,-32.694546,0.09547365
9223,5.5212092,0.0,0.13855107,2.2168171,4.9878387,2.2168171,13.855107,0.7102804
9224,2.6863441,0.0,0.21546985,3.4475176,7.7569146,3.4475176,21.546986,0.80562305
9225,4.5848355,0.0,0.12508397,2.0013435,4.5030227,2.0013435,12.508397,0.69158065
9226,1.3399647,1.0,-0.16724233,-2.6758773,-6.020724,-2.6758773,-16.724234,0.2517575
9227,3.702747,1.0,-0.06526987,-1.044318,-2.3497155,-1.044318,-6.526987,0.39701557
9228,1.9084827,0.0,0.2510289,4.0164623,9.037041,4.0164623,25.10289,0.84233856
9229,3.3024824,1.0,-0.08960097,-1.4336156,-3.225635,-1.4336156,-8.960097,0.36002052
9230,1.6482822,0.0,0.2488796,3.9820735,8.959665,3.9820735,24.88796,0.8402579
9231,2.285855,1.0,-0.03739199,-0.59827185,-1.3461117,-0.59827185,-3.7391992,0.4405527
9232,2.7287877,1.0,-0.06478429,-1.0365486,-2.3322344,-1.0365486,-6.478429,0.39776468
9233,2.21397,0.0,0.38748404,6.1997447,13.949426,6.1997447,38.748405,0.93942153
9234,1.586726,1.0,-0.048758812,-0.780141,-1.7553172,-0.780141,-4.875881,0.42268264
9235,2.5862565,1.0,-0.33806926,-5.409108,-12.170493,-5.409108,-33.806927,0.08814335
9236,2.8903024,1.0,-0.34324846,-5.4919753,-12.356944,-5.4919753,-34.324844,0.08487713
9237,3.1593437,0.0,0.056489553,0.90383285,2.033624,0.90383285,5.6489553,0.589383
9238,1.9079863,0.0,0.11428588,1.8285741,4.1142917,1.8285741,11.428588,0.676216
9239,4.1375074,0.0,0.09172318,1.4675709,3.3020346,1.4675709,9.172318,0.64315045
9240,2.355007,1.0,-0.034580525,-0.5532884,-1.2448989,-0.5532884,-3.4580524,0.4449929
9241,3.2866962,1.0,-0.13015583,-2.0824933,-4.68561,-2.0824933,-13.015583,0.3013146
9242,2.043956,0.0,0.058311228,0.93297964,2.0992043,0.93297964,5.831123,0.59221435
9243,1.3728482,0.0,0.36415774,5.826524,13.109678,5.826524,36.415775,0.9273908
9244,1.1457602,1.0,-0.061617352,-0.98587763,-2.2182248,-0.98587763,-6.161735,0.40265942
9245,1.4356443,1.0,-0.31029218,-4.964675,-11.170519,-4.964675,-31.029219,0.10727167
9246,2.1031165,0.0,0.3517006,5.6272097,12.6612215,5.6272097,35.17006,0.920257
9247,2.7240882,1.0,-0.12253076,-1.9604921,-4.411107,-1.9604921,-12.253076,0.3120234
9248,3.1004949,1.0,-0.029224914,-0.46759862,-1.0520968,-0.46759862,-2.9224913,0.45346975
9249,2.540769,1.0,-0.49124542,-7.8599267,-17.684835,-7.8599267,-49.124542,0.024708152
9250,3.0359874,0.0,0.18558696,2.9693913,6.6811304,2.9693913,18.558697,0.77106166
9251,2.9960117,1.0,-0.05865291,-0.9384466,-2.1115048,-0.9384466,-5.865291,0.40725505
9252,3.8537068,1.0,-0.03945124,-0.63121986,-1.4202447,-0.63121986,-3.9451241,0.4373052
9253,2.6667707,0.0,0.2103033,3.364853,7.570919,3.364853,21.03033,0.79988575
9254,2.656548,1.0,-0.033391215,-0.53425944,-1.2020837,-0.53425944,-3.3391216,0.4468733
9255,3.4418607,1.0,-0.17858356,-2.857337,-6.4290085,-2.857337,-17.858356,0.2375102
9256,3.1829975,1.0,-0.27514467,-4.4023147,-9.905208,-4.4023147,-27.514467,0.13554001
9257,3.3607621,1.0,-0.011091163,-0.17745861,-0.3992819,-0.17745861,-1.1091163,0.48230684
9258,3.6935246,1.0,-0.17236641,-2.7578626,-6.2051907,-2.7578626,-17.23664,0.24526513
9259,4.395027,0.0,0.17923446,2.8677514,6.4524407,2.8677514,17.923447,0.76329374
9260,2.4750023,0.0,0.18367372,2.9387796,6.612254,2.9387796,18.367373,0.7687373
9261,2.634502,1.0,-0.31511825,-5.041892,-11.344257,-5.041892,-31.511826,0.103749394
9262,1.8965118,1.0,-0.058291458,-0.9326633,-2.0984924,-0.9326633,-5.829146,0.4078163
9263,2.7987034,1.0,-0.30132025,-4.821124,-10.847529,-4.821124,-30.132025,0.11404741
9264,2.7500253,1.0,-0.001365117,-0.021841872,-0.049144212,-0.021841872,-0.1365117,0.49782157
9265,2.8756826,0.0,0.11251624,1.8002598,4.050585,1.8002598,11.251624,0.67366815
9266,3.2569394,0.0,0.024154926,0.3864788,0.86957735,0.3864788,2.4154925,0.53848577
9267,2.8041122,0.0,0.3657193,5.8515086,13.1658945,5.8515086,36.57193,0.9282495
9268,1.437619,1.0,-0.19402322,-3.1043715,-6.984836,-3.1043715,-19.402323,0.21884704
9269,2.0749247,0.0,0.007170954,0.11473526,0.25815433,0.11473526,0.7170954,0.5114416
9270,2.0399544,0.0,0.04958986,0.7934378,1.785235,0.7934378,4.9589863,0.57861805
9271,3.9002662,0.0,0.007591493,0.12146389,0.27329373,0.12146389,0.7591493,0.5121124
9272,1.5927985,1.0,-0.20249738,-3.239958,-7.2899055,-3.239958,-20.249739,0.20897305
9273,3.4911518,1.0,-0.13579336,-2.1726937,-4.888561,-2.1726937,-13.579336,0.2935052
9274,3.1438813,1.0,-0.29992914,-4.7988663,-10.797449,-4.7988663,-29.992914,0.1151247
9275,2.671559,0.0,0.3307447,5.2919154,11.90681,5.2919154,33.07447,0.90707874
9276,1.3675505,0.0,0.028079348,0.44926956,1.0108565,0.44926956,2.8079348,0.5447141
9277,5.8060083,0.0,0.36959666,5.9135466,13.30548,5.9135466,36.959667,0.9303478
9278,2.8117454,1.0,-0.56547576,-9.047612,-20.357128,-9.047612,-56.547577,0.011851668
9279,2.189796,0.0,0.017565487,0.2810478,0.63235754,0.2810478,1.7565486,0.5280074
9280,3.5364292,0.0,0.3258561,5.2136974,11.73082,5.2136974,32.58561,0.903785
9281,3.2683084,0.0,0.015545037,0.24872059,0.55962133,0.24872059,1.5545037,0.5247903
9282,2.960918,0.0,0.04348627,0.69578034,1.5655057,0.69578034,4.348627,0.56904566
9283,1.9246843,1.0,-0.27652857,-4.424457,-9.955029,-4.424457,-27.652857,0.1343385
9284,1.922045,1.0,-0.12971735,-2.0754776,-4.6698246,-2.0754776,-12.971735,0.3019259
9285,1.9462034,0.0,0.1206785,1.930856,4.344426,1.930856,12.06785,0.68535054
9286,3.2406178,0.0,0.43472728,6.9556365,15.650182,6.9556365,43.47273,0.9589746
9287,1.6689596,1.0,-0.059326172,-0.94921875,-2.1357422,-0.94921875,-5.932617,0.40621018
9288,2.4391248,1.0,-0.10060705,-1.6097128,-3.6218538,-1.6097128,-10.060705,0.34368443
9289,2.577581,0.0,0.062025305,0.9924049,2.2329109,0.9924049,6.2025304,0.5979719
9290,2.8040977,0.0,0.011595594,0.1855295,0.41744137,0.1855295,1.1595594,0.5184972
9291,1.4339782,0.0,0.12706253,2.0330005,4.574251,2.0330005,12.706253,0.694361
9292,1.4588509,1.0,-0.04336277,-0.6938043,-1.5610597,-0.6938043,-4.336277,0.4311484
9293,2.3860474,0.0,0.16550541,2.6480865,5.9581947,2.6480865,16.55054,0.7460213
9294,3.5471141,0.0,0.18873413,3.019746,6.794429,3.019746,18.873413,0.77485645
9295,1.9075506,1.0,-0.05974225,-0.955876,-2.150721,-0.955876,-5.974225,0.40556479
9296,4.4500103,0.0,0.17808639,2.8493822,6.41111,2.8493822,17.808638,0.76187456
9297,2.3841605,0.0,0.26940575,4.310492,9.698607,4.310492,26.940575,0.85939896
9298,2.834224,1.0,-0.15320866,-2.4513385,-5.5155115,-2.4513385,-15.320866,0.26999283
9299,4.5241265,0.0,0.35625216,5.7000346,12.825078,5.7000346,35.625217,0.9229226
9300,2.525986,1.0,-0.3335508,-5.336813,-12.00783,-5.336813,-33.35508,0.091068625
9301,3.377249,0.0,0.29568937,4.73103,10.644817,4.73103,29.568937,0.88154733
9302,2.1517565,0.0,0.1467139,2.3474224,5.2817,2.3474224,14.67139,0.7213496
9303,2.4197636,0.0,0.26179698,4.1887517,9.424691,4.1887517,26.179699,0.8524935
9304,3.69446,1.0,-0.30867267,-4.9387627,-11.112216,-4.9387627,-30.867268,0.108472824
9305,1.7202834,0.0,0.39711663,6.353866,14.296199,6.353866,39.711662,0.9439095
9306,1.6555442,1.0,-0.55621934,-8.899509,-20.023895,-8.899509,-55.621933,0.013044715
9307,4.1340995,1.0,-0.10362749,-1.6580398,-3.7305896,-1.6580398,-10.362749,0.33925033
9308,2.9476812,0.0,0.2748558,4.3976927,9.894809,4.3976927,27.485579,0.8642082
9309,2.7141004,0.0,0.51046115,8.167378,18.376602,8.167378,51.046116,0.9794165
9310,3.171284,1.0,-0.14870758,-2.3793213,-5.353473,-2.3793213,-14.870758,0.27597845
9311,1.8875778,1.0,-0.10035923,-1.6057477,-3.6129322,-1.6057477,-10.035923,0.34404922
9312,2.90336,0.0,0.124508835,1.9921414,4.482318,1.9921414,12.450884,0.6907704
9313,2.2114327,1.0,-0.36143035,-5.7828856,-13.011493,-5.7828856,-36.143036,0.074127674
9314,2.4541817,0.0,0.3949636,6.3194175,14.218689,6.3194175,39.49636,0.94292986
9315,1.5588747,1.0,-0.07063234,-1.1301174,-2.5427642,-1.1301174,-7.063234,0.3887688
9316,2.5778446,0.0,0.25805122,4.1288195,9.289844,4.1288195,25.805122,0.8490119
9317,1.4958936,1.0,-0.14041078,-2.2465725,-5.054788,-2.2465725,-14.041079,0.2871796
9318,2.6164432,0.0,0.036190785,0.57905257,1.3028682,0.57905257,3.6190786,0.557551
9319,3.1468124,1.0,-0.07047547,-1.1276075,-2.5371168,-1.1276075,-7.047547,0.38900936
9320,3.5413013,1.0,-0.01989249,-0.31827983,-0.7161296,-0.31827983,-1.989249,0.4682896
9321,1.3726122,0.0,0.29246962,4.679514,10.528906,4.679514,29.246962,0.87897503
9322,3.3593462,1.0,-0.14048083,-2.2476933,-5.05731,-2.2476933,-14.048083,0.2870841
9323,3.2106335,0.0,0.030442592,0.48708147,1.0959333,0.48708147,3.044259,0.54845953
9324,4.796653,1.0,-0.2125429,-3.4006865,-7.6515446,-3.4006865,-21.254292,0.19761479
9325,2.9185581,1.0,-0.39236557,-6.277849,-14.12516,-6.277849,-39.236557,0.058270097
9326,1.4818407,0.0,0.17360273,2.7776437,6.249698,2.7776437,17.360273,0.7562877
9327,3.267019,0.0,0.5777258,9.243613,20.79813,9.243613,57.772583,0.98958087
9328,1.8458513,1.0,-0.060345598,-0.96552956,-2.1724415,-0.96552956,-6.0345597,0.40462935
9329,3.5549827,1.0,-0.21452315,-3.4323704,-7.7228336,-3.4323704,-21.452314,0.19542062
9330,2.4489255,1.0,-0.2718875,-4.3502,-9.7879505,-4.3502,-27.188751,0.13839686
9331,2.0123296,0.0,0.0008384158,0.013414653,0.030182969,0.013414653,0.083841585,0.5013379
9332,2.7720544,1.0,-0.069224715,-1.1075954,-2.4920897,-1.1075954,-6.9224715,0.39092886
9333,3.3276346,1.0,-0.5062573,-8.100117,-18.225262,-8.100117,-50.62573,0.021432161
9334,2.6788814,0.0,0.07664758,1.2263613,2.7593129,1.2263613,7.6647577,0.62042236
9335,1.5317627,0.0,0.081254825,1.3000772,2.9251738,1.3000772,8.125483,0.62741673
9336,2.981237,0.0,0.055734113,0.8917458,2.006428,0.8917458,5.5734115,0.5882075
9337,1.5144793,0.0,0.006475954,0.10361526,0.23313434,0.10361526,0.6475954,0.51033294
9338,1.771352,1.0,-0.04484878,-0.7175805,-1.6145561,-0.7175805,-4.484878,0.4288137
9339,3.1990547,0.0,0.0046623005,0.07459681,0.16784282,0.07459681,0.46623003,0.5074395
9340,1.9383241,1.0,-0.08062484,-1.2899975,-2.9024942,-1.2899975,-8.062484,0.37353718
9341,4.529031,1.0,-0.14768863,-2.363018,-5.3167906,-2.363018,-14.768863,0.27734244
9342,1.5314959,0.0,0.5420157,8.672251,19.512564,8.672251,54.20157,0.984923
9343,4.617041,1.0,-0.5380938,-8.609501,-19.371376,-8.609501,-53.80938,0.01568389
9344,1.4654005,1.0,-0.2281992,-3.6511872,-8.215171,-3.6511872,-22.81992,0.18067467
9345,2.1815298,0.0,0.10028251,1.6045202,3.6101704,1.6045202,10.028252,0.6558378
9346,2.111149,1.0,-0.03907196,-0.62515134,-1.4065905,-0.62515134,-3.9071958,0.43790305
9347,2.467091,1.0,-0.013244876,-0.21191801,-0.47681552,-0.21191801,-1.3244876,0.4788741
9348,2.595768,1.0,-0.18238065,-2.9180903,-6.5657034,-2.9180903,-18.238064,0.23284101
9349,3.487606,0.0,0.046943706,0.7510993,1.6899734,0.7510993,4.6943707,0.5744734
9350,2.1465116,0.0,0.006592157,0.10547451,0.23731765,0.10547451,0.6592157,0.5105183
9351,1.2282952,1.0,-0.2308564,-3.6937025,-8.31083,-3.6937025,-23.08564,0.17789268
9352,5.2661395,1.0,-0.29180345,-4.668855,-10.504924,-4.668855,-29.180346,0.121562004
9353,3.1162765,0.0,0.16536723,2.6458757,5.9532204,2.6458757,16.536722,0.7458441
9354,1.7721345,1.0,-0.3739621,-5.9833937,-13.462636,-5.9833937,-37.39621,0.06734657
9355,2.2149098,1.0,-0.24859633,-3.9775412,-8.949468,-3.9775412,-24.859632,0.16001761
9356,4.197187,1.0,-0.004084867,-0.06535787,-0.14705521,-0.06535787,-0.4084867,0.49348176
9357,4.0797443,0.0,0.2813631,4.5018096,10.129071,4.5018096,28.13631,0.8698013
9358,3.3670807,1.0,-0.0076007973,-0.12161276,-0.2736287,-0.12161276,-0.76007974,0.48787272
9359,2.2662013,1.0,-0.13038823,-2.0862117,-4.6939764,-2.0862117,-13.038823,0.30099082
9360,3.2199461,1.0,-0.09195739,-1.4713182,-3.310466,-1.4713182,-9.195739,0.35650015
9361,3.963181,1.0,-0.1020286,-1.6324576,-3.6730297,-1.6324576,-10.20286,0.34159482
9362,5.021991,1.0,-0.24821435,-3.9714296,-8.935717,-3.9714296,-24.821434,0.16038966
9363,2.1479373,1.0,-0.7331523,-11.730436,-26.393482,-11.730436,-73.31522,0.0016806126
9364,3.2602534,1.0,-0.14391047,-2.3025675,-5.1807766,-2.3025675,-14.391047,0.28242862
9365,2.8995054,1.0,-0.053275738,-0.8524118,-1.9179265,-0.8524118,-5.327574,0.4156233
9366,3.1135771,1.0,-0.055998933,-0.8959829,-2.0159616,-0.8959829,-5.599893,0.4113803
9367,2.2012618,0.0,0.13913023,2.2260838,5.0086884,2.2260838,13.913023,0.71107256
9368,3.1688933,0.0,0.0121540325,0.19446452,0.43754518,0.19446452,1.2154032,0.51938736
9369,2.2111647,1.0,-0.24827133,-3.9723413,-8.937768,-3.9723413,-24.827133,0.16033411
9370,2.42843,0.0,0.14725956,2.356153,5.3013444,2.356153,14.725956,0.72208214
9371,1.7675375,0.0,0.03188816,0.5102106,1.1479738,0.5102106,3.188816,0.55074847
9372,4.2072363,1.0,-0.55073863,-8.811818,-19.826591,-8.811818,-55.073864,0.013798952
9373,2.8512456,1.0,-0.032565687,-0.521051,-1.1723647,-0.521051,-3.2565687,0.44817924
9374,3.3941119,1.0,-0.29178837,-4.668614,-10.504381,-4.668614,-29.178837,0.12157416
9375,4.812015,0.0,0.25213492,4.0341587,9.076857,4.0341587,25.213491,0.84340227
9376,4.4167304,0.0,0.034996636,0.5599462,1.2598789,0.5599462,3.4996636,0.55566466
9377,2.893647,1.0,-0.26180452,-4.1888723,-9.424963,-4.1888723,-26.180452,0.14749944
9378,2.749984,0.0,0.017790383,0.28464612,0.64045376,0.28464612,1.7790383,0.5283654
9379,2.8743324,1.0,-0.17938127,-2.8701003,-6.4577255,-2.8701003,-17.938128,0.23652506
9380,3.566682,0.0,0.022004103,0.35206565,0.7921477,0.35206565,2.2004104,0.53506815
9381,2.13178,1.0,-0.01358392,-0.21734272,-0.48902112,-0.21734272,-1.358392,0.47833383
9382,3.6051936,0.0,0.2822365,4.515784,10.160514,4.515784,28.223648,0.87053967
9383,2.9946752,0.0,0.095263295,1.5242127,3.4294786,1.5242127,9.526329,0.64841807
9384,3.2011607,1.0,-0.47222644,-7.555623,-17.000153,-7.555623,-47.222645,0.029452205
9385,2.4617524,0.0,0.09633915,1.5414264,3.4682095,1.5414264,9.633915,0.6500133
